datetime,temperature,lighting,humidity,pressure
2049-08-11 03:00:00,24.04,-0.49,0.7,717.48
2049-08-11 03:30:00,24.14,-0.34,760000.0,720140000.0
2049-08-11 04:00:00,,-0.18,780000.0,720900000.0
2049-08-11 04:30:00,24.36,-0.02,0.77,720250000.0
2049-08-11 05:00:00,24490000.0,0.13,0.74,718.63
2049-08-11 05:30:00,24.61,0.28,710000.0,717.02
2049-08-11 06:00:00,24740000.0,0.42,0.7,716.34
2049-08-11 06:30:00,24.87,0.54,0.76,718.95
2049-08-11 07:00:00,24.99,0.65,0.82,
2049-08-11 07:30:00,25.11,0.74,0.79,719.97
2049-08-11 08:00:00,25.22,0.81,0.79,719.79
2049-08-11 08:30:00,25.33,0.87,0.83,
2049-08-11 09:00:00,25.42,0.92,0.75,717.58
2049-08-11 09:30:00,25.49,0.95,0.76,717.94
2049-08-11 10:00:00,25560000.0,0.97,690000.0,714.53
2049-08-11 10:30:00,25.6,0.99,,718.23
2049-08-11 11:00:00,,1.0,0.81,720.06
2049-08-11 11:30:00,25.65,1.0,0.78,718620000.0
2049-08-11 12:00:00,25.64,1.0,0.84,721.46
2049-08-11 12:30:00,25.62,1000000.0,,715.84
2049-08-11 13:00:00,25.58,0.99,0.81,
2049-08-11 13:30:00,25.52,970000.0,780000.0,718.83
2049-08-11 14:00:00,25.45,,0.81,
2049-08-11 14:30:00,25.36,0.92,0.74,717.21
2049-08-11 15:00:00,25.26,0.87,0.79,719.72
2049-08-11 15:30:00,25.14,0.81,0.74,717.57
2049-08-11 16:00:00,25.02,0.74,750000.0,718.23
2049-08-11 16:30:00,24.89,0.65,760000.0,718.92
2049-08-11 17:00:00,24.76,0.54,0.74,718.19
2049-08-11 17:30:00,24.62,0.42,0.8,721.24
2049-08-11 18:00:00,24.48,,0.72,717.7
2049-08-11 18:30:00,24.34,0.13,0.74,718.87
2049-08-11 19:00:00,,-0.02,720000.0,718140000.0
2049-08-11 19:30:00,24.08,-0.19,0.73,718.83
2049-08-11 20:00:00,,-0.34,0.78,721.38
2049-08-11 20:30:00,23.86,-500000.0,0.79,722.01
2049-08-11 21:00:00,23.76,-0.64,0.8,722.64
2049-08-11 21:30:00,,-0.76,0.7,718.07
2049-08-11 22:00:00,23.61,-0.86,780000.0,721.95
2049-08-11 22:30:00,23560000.0,-940000.0,0.8,722.97
2049-08-11 23:00:00,23.53,-0.98,0.76,721.14
2049-08-11 23:30:00,23.52,-1.0,0.78,722.09
2049-08-12 00:00:00,23.51,-1.0,0.73,719.76
2049-08-12 00:30:00,23.52,-0.98,0.74,720.21
2049-08-12 01:00:00,23.54,-0.94,0.79,722.53
2049-08-12 01:30:00,23.58,-0.86,0.73,719.64
2049-08-12 02:00:00,23.63,-0.76,0.73,719.56
2049-08-12 02:30:00,23.7,-0.64,0.8,722.74
2049-08-12 03:00:00,23790000.0,-0.5,0.81,723.07
2049-08-12 03:30:00,23.88,-0.35,0.77,721.04
2049-08-12 04:00:00,23990000.0,,0.68,716.62
2049-08-12 04:30:00,24100000.0,-0.03,0.71,717.85
2049-08-12 05:00:00,24.23,0.13,,718.11
2049-08-12 05:30:00,24.35,0.28,0.76,719.8
2049-08-12 06:00:00,24480000.0,0.41,750000.0,719.12
2049-08-12 06:30:00,24.61,0.54,0.74,718.43
2049-08-12 07:00:00,24.73,0.64,700000.0,716.35
2049-08-12 07:30:00,24.85,730000.0,0.79,720.39
2049-08-12 08:00:00,24.96,0.81,,718.33
2049-08-12 08:30:00,25.07,870000.0,,719.56
2049-08-12 09:00:00,25.16,0.91,740000.0,717.53
2049-08-12 09:30:00,25230000.0,0.95,0.8,720240000.0
2049-08-12 10:00:00,25.3,0.97,0.72,716.36
2049-08-12 10:30:00,25340000.0,0.99,0.77,
2049-08-12 11:00:00,25.37,1000000.0,0.74,717190000.0
2049-08-12 11:30:00,,1.0,0.76,718.1
2049-08-12 12:00:00,25.38,1.0,0.78,719.06
2049-08-12 12:30:00,25.36,1000000.0,0.76,718.15
2049-08-12 13:00:00,25320000.0,0.99,0.7,715390000.0
2049-08-12 13:30:00,,0.97,800000.0,720.19
2049-08-12 14:00:00,25.19,0.95,0.77,718.9
2049-08-12 14:30:00,25.1,0.91,0.73,717160000.0
2049-08-12 15:00:00,25.0,0.87,0.71,716.38
2049-08-12 15:30:00,24880000.0,0.81,0.84,722.7
2049-08-12 16:00:00,24.76,0.73,0.72,717250000.0
2049-08-12 16:30:00,24.63,0.64,0.72,717.46
2049-08-12 17:00:00,24.49,0.54,0.66,714.86
2049-08-12 17:30:00,24.36,0.41,720000.0,
2049-08-12 18:00:00,24.22,0.28,0.67,715780000.0
2049-08-12 18:30:00,24.08,0.13,0.72,718.36
2049-08-12 19:00:00,,-0.03,0.72,718.57
2049-08-12 19:30:00,23.82,-0.19,0.82,723.49
2049-08-12 20:00:00,23700000.0,-0.35,0.78,721.8
2049-08-12 20:30:00,23.59,-0.5,0.77,721.51
2049-08-12 21:00:00,23.5,-0.64,0.76,721.19
2049-08-12 21:30:00,23420000.0,-0.76,,718.49
2049-08-12 22:00:00,23.35,-0.86,,722.37
2049-08-12 22:30:00,23.3,-0.94,0.76,721.51
2049-08-12 23:00:00,23270000.0,-0.98,,720.15
2049-08-12 23:30:00,23260000.0,-1.0,830000.0,724.87
2049-08-13 00:00:00,23.25,-1.0,0.81,723.95
2049-08-13 00:30:00,23.25,-0.98,670000.0,717.36
2049-08-13 01:00:00,23280000.0,-0.94,0.72,719.66
2049-08-13 01:30:00,23.31,-0.86,0.74,720.56
2049-08-13 02:00:00,23.37,-0.76,0.77,
2049-08-13 02:30:00,23.44,-640000.0,0.7,718460000.0
2049-08-13 03:00:00,23520000.0,-0.5,,720.21
2049-08-13 03:30:00,23620000.0,-0.35,0.73,719580000.0
2049-08-13 04:00:00,23.73,-0.19,0.76,720.81
2049-08-13 04:30:00,23.84,-30000.0,0.79,722040000.0
2049-08-13 05:00:00,23960000.0,0.12,790000.0,721.85
2049-08-13 05:30:00,24.09,270000.0,0.77,720690000.0
2049-08-13 06:00:00,24.22,410000.0,0.82,722.83
2049-08-13 06:30:00,24.35,0.53,0.71,717.45
2049-08-13 07:00:00,,0.64,0.72,717.72
2049-08-13 07:30:00,24.59,0.73,0.7,716.58
2049-08-13 08:00:00,24.7,0.81,780000.0,720.17
2049-08-13 08:30:00,24.8,,0.83,722360000.0
2049-08-13 09:00:00,24.89,0.91,0.69,715.62
2049-08-13 09:30:00,24970000.0,940000.0,0.73,717.37
2049-08-13 10:00:00,,0.97,0.72,716.81
2049-08-13 10:30:00,25080000.0,0.99,0.76,718610000.0
2049-08-13 11:00:00,25.11,0.99,0.73,717.15
2049-08-13 11:30:00,25.12,1.0,0.74,717.6
2049-08-13 12:00:00,25.12,1.0,0.71,
2049-08-13 12:30:00,25.09,0.99,0.75,718.12
2049-08-13 13:00:00,25.05,,740000.0,717710000.0
2049-08-13 13:30:00,24.99,0.97,0.75,718.28
2049-08-13 14:00:00,,0.94,0.79,720280000.0
2049-08-13 14:30:00,24.83,0.91,0.73,717.6
2049-08-13 15:00:00,24.73,0.86,770000.0,719.65
2049-08-13 15:30:00,24.62,0.8,0.76,719.36
2049-08-13 16:00:00,24.49,0.73,0.72,717.69
2049-08-13 16:30:00,24.36,0.64,0.76,719.78
2049-08-13 17:00:00,24.23,,0.8,721.88
2049-08-13 17:30:00,24090000.0,0.41,0.73,718.81
2049-08-13 18:00:00,23.95,0.27,0.72,718570000.0
2049-08-13 18:30:00,23.81,0.12,810000.0,723030000.0
2049-08-13 19:00:00,23.68,-0.03,0.63,714.77
2049-08-13 19:30:00,23.55,-0.19,0.76,721.1
2049-08-13 20:00:00,23430000.0,-350000.0,0.72,719.42
2049-08-13 20:30:00,23.33,-0.5,0.79,722.88
2049-08-13 21:00:00,23.23,-640000.0,0.74,720690000.0
2049-08-13 21:30:00,23.15,-0.76,0.72,719.88
2049-08-13 22:00:00,23080000.0,-0.86,0.78,722.81
2049-08-13 22:30:00,23.04,-0.94,,719.11
2049-08-13 23:00:00,23.0,-0.98,0.77,722.47
2049-08-13 23:30:00,22.99,-1.0,0.81,724370000.0
2049-08-14 00:00:00,22.98,-1.0,0.77,722.51
2049-08-14 00:30:00,22.99,-0.98,0.77,722490000.0
2049-08-14 01:00:00,23010000.0,-0.94,0.77,722.46
2049-08-14 01:30:00,23.05,-0.86,0.78,722.86
2049-08-14 02:00:00,23.1,-0.76,0.76,721.84
2049-08-14 02:30:00,23170000.0,-0.64,0.73,720.31
2049-08-14 03:00:00,23.25,-0.5,0.72,719.71
2049-08-14 03:30:00,23.35,-0.35,0.67,717.2
2049-08-14 04:00:00,23.46,-0.2,0.79,722660000.0
2049-08-14 04:30:00,23.57,-0.04,0.7,718.25
2049-08-14 05:00:00,,0.12,0.69,717.58
2049-08-14 05:30:00,23.82,0.27,0.73,719.25
2049-08-14 06:00:00,23.95,0.4,0.72,718.57
2049-08-14 06:30:00,24.08,530000.0,0.74,719.3
2049-08-14 07:00:00,24.2,0.63,0.78,720.98
2049-08-14 07:30:00,24.32,0.73,770000.0,720.32
2049-08-14 08:00:00,24.43,0.8,0.78,720.61
2049-08-14 08:30:00,24.53,0.86,700000.0,716.68
2049-08-14 09:00:00,24.62,0.91,0.77,719.83
2049-08-14 09:30:00,24.7,0.94,0.78,720.17
2049-08-14 10:00:00,24.76,970000.0,0.74,718.19
2049-08-14 10:30:00,24.81,0.98,0.74,718.11
2049-08-14 11:00:00,24.84,0.99,0.73,717.59
2049-08-14 11:30:00,,1.0,0.73,717.57
2049-08-14 12:00:00,24.84,1.0,0.76,719.0
2049-08-14 12:30:00,24820000.0,990000.0,710000.0,716680000.0
2049-08-14 13:00:00,24780000.0,0.98,0.76,719.1
2049-08-14 13:30:00,24.72,0.97,0.72,717.31
2049-08-14 14:00:00,24.65,940000.0,0.73,717.9
2049-08-14 14:30:00,24.56,0.91,0.76,719.46
2049-08-14 15:00:00,24.46,860000.0,0.7,716.8
2049-08-14 15:30:00,24.35,0.8,0.74,718860000.0
2049-08-14 16:00:00,24.22,0.72,0.77,720.48
2049-08-14 16:30:00,24090000.0,0.63,810000.0,722.58
2049-08-14 17:00:00,23.96,0.52,0.77,
2049-08-14 17:30:00,23.82,0.4,0.77,721.13
2049-08-14 18:00:00,23.68,0.26,790000.0,722.3
2049-08-14 18:30:00,23540000.0,0.12,780000.0,722.06
2049-08-14 19:00:00,23410000.0,-0.04,,720.39
2049-08-14 19:30:00,23.28,,0.75,721.07
2049-08-14 20:00:00,23160000.0,-0.36,0.84,725.51
2049-08-14 20:30:00,,-0.51,0.73,720.51
2049-08-14 21:00:00,22.96,-0.64,0.76,722.07
2049-08-14 21:30:00,22880000.0,-770000.0,0.76,722.2
2049-08-14 22:00:00,22.81,-0.86,0.7,719.49
2049-08-14 22:30:00,22.76,-0.94,780000.0,723.34
2049-08-14 23:00:00,22730000.0,-0.98,0.75,721.97
2049-08-14 23:30:00,22.72,-1.0,,721.99
2049-08-15 00:00:00,22.71,-1.0,0.75,722.01
2049-08-15 00:30:00,22.71,-0.98,0.73,721.06
2049-08-15 01:00:00,22.73,-0.94,0.7,719.62
2049-08-15 01:30:00,22.77,-0.86,0.76,
2049-08-15 02:00:00,22.83,-0.77,0.83,725.57
2049-08-15 02:30:00,22.9,-0.64,0.79,723.58
2049-08-15 03:00:00,22.98,-0.51,0.76,
2049-08-15 03:30:00,23.08,-0.36,0.74,720.93
2049-08-15 04:00:00,23.18,-0.2,,723590000.0
2049-08-15 04:30:00,23.3,-0.04,0.79,722.92
2049-08-15 05:00:00,23.42,110000.0,0.73,719.9
2049-08-15 05:30:00,23.55,0.26,0.67,716.87
2049-08-15 06:00:00,23670000.0,0.4,0.72,719.03
2049-08-15 06:30:00,23.8,0.52,0.7,717.87
2049-08-15 07:00:00,23.93,0.63,0.71,718.13
2049-08-15 07:30:00,24.04,0.72,0.71,717950000.0
2049-08-15 08:00:00,24.16,0.8,0.78,721.05
2049-08-15 08:30:00,24.26,0.86,0.69,716.65
2049-08-15 09:00:00,24.35,0.91,0.7,716.97
2049-08-15 09:30:00,24.43,0.94,0.83,722.96
2049-08-15 10:00:00,24.49,0.97,0.74,718.63
2049-08-15 10:30:00,24.53,0.98,0.73,718.09
2049-08-15 11:00:00,24.56,0.99,0.76,719.46
2049-08-15 11:30:00,24.58,1.0,0.77,719.89
2049-08-15 12:00:00,,1.0,0.77,
2049-08-15 12:30:00,24550000.0,990000.0,0.73,718.06
2049-08-15 13:00:00,24.5,0.98,730000.0,718.14
2049-08-15 13:30:00,24.45,0.97,0.73,718.22
2049-08-15 14:00:00,24.37,0.94,0.73,718350000.0
2049-08-15 14:30:00,24280000.0,0.9,0.73,718.5
2049-08-15 15:00:00,24.18,0.86,0.8,721960000.0
2049-08-15 15:30:00,24.07,0.8,0.81,722610000.0
2049-08-15 16:00:00,23.95,0.72,0.76,
2049-08-15 16:30:00,23.82,0.63,0.75,720.19
2049-08-15 17:00:00,23680000.0,0.52,820000.0,723720000.0
2049-08-15 17:30:00,23.54,0.39,0.73,719.71
2049-08-15 18:00:00,23.4,0.26,0.81,723.7
2049-08-15 18:30:00,23.26,0.11,0.8,723.46
2049-08-15 19:00:00,23.13,-40000.0,0.73,720.38
2049-08-15 19:30:00,23.0,-0.2,0.78,
2049-08-15 20:00:00,22.89,-0.36,0.75,721.71
2049-08-15 20:30:00,22.78,-0.51,0.7,719.54
2049-08-15 21:00:00,22.68,-0.65,0.74,721.58
2049-08-15 21:30:00,22.6,-770000.0,740000.0,721.71
2049-08-15 22:00:00,22.53,-0.87,0.77,723.24
2049-08-15 22:30:00,22.49,-0.94,750000.0,722.36
2049-08-15 23:00:00,22.45,,0.78,723.84
2049-08-15 23:30:00,22.44,-1000000.0,760000.0,722.92
2049-08-16 00:00:00,22.43,-1.0,0.81,725.29
2049-08-16 00:30:00,22.44,-980000.0,0.67,718680000.0
2049-08-16 01:00:00,22460000.0,-0.94,790000.0,724.3
2049-08-16 01:30:00,22.49,-0.87,0.79,724250000.0
2049-08-16 02:00:00,22.55,-770000.0,0.77,723.21
2049-08-16 02:30:00,22.62,-0.65,0.75,722.15
2049-08-16 03:00:00,22.7,-0.51,0.75,722.02
2049-08-16 03:30:00,22.8,-0.36,0.78,723270000.0
2049-08-16 04:00:00,22.9,-0.2,0.78,723.11
2049-08-16 04:30:00,23.02,-50000.0,0.71,
2049-08-16 05:00:00,23.14,0.11,0.86,726480000.0
2049-08-16 05:30:00,23.27,0.26,0.75,721.09
2049-08-16 06:00:00,23.4,0.39,0.77,721.82
2049-08-16 06:30:00,23.52,0.52,0.69,717.86
2049-08-16 07:00:00,23.65,0.62,0.75,720.47
2049-08-16 07:30:00,23.77,0.72,0.73,719.33
2049-08-16 08:00:00,23.88,0.79,810000.0,722.92
2049-08-16 08:30:00,23.98,0.85,0.7,717.58
2049-08-16 09:00:00,24.07,0.9,0.76,720.26
2049-08-16 09:30:00,24.15,0.94,0.76,720.12
2049-08-16 10:00:00,24.21,0.97,820000.0,722.85
2049-08-16 10:30:00,24250000.0,0.98,,718.55
2049-08-16 11:00:00,24.28,0.99,0.7,717.09
2049-08-16 11:30:00,24.29,1.0,780000.0,720840000.0
2049-08-16 12:00:00,24.29,1.0,0.67,715.66
2049-08-16 12:30:00,,,0.72,718.05
2049-08-16 13:00:00,24.22,0.98,0.71,717660000.0
2049-08-16 13:30:00,,970000.0,0.69,716.8
2049-08-16 14:00:00,24.09,0.94,0.79,721.63
2049-08-16 14:30:00,24.0,0.9,0.73,718.96
2049-08-16 15:00:00,23.9,0.85,0.75,720.06
2049-08-16 15:30:00,23.79,,0.69,717.42
2049-08-16 16:00:00,23.66,0.71,0.75,720.45
2049-08-16 16:30:00,23.53,0.62,0.8,723.02
2049-08-16 17:00:00,23.4,510000.0,0.77,721820000.0
2049-08-16 17:30:00,23.26,0.39,0.73,720.17
2049-08-16 18:00:00,23120000.0,0.25,0.74,720.87
2049-08-16 18:30:00,22.98,0.1,0.79,723.45
2049-08-16 19:00:00,22.85,-0.05,0.78,723.19
2049-08-16 19:30:00,22.72,-0.21,0.81,724810000.0
2049-08-16 20:00:00,22.6,,0.75,722180000.0
2049-08-16 20:30:00,22.5,-0.51,0.78,723.76
2049-08-16 21:00:00,22.4,-650000.0,0.74,722.04
2049-08-16 21:30:00,22.32,-770000.0,0.75,722640000.0
2049-08-16 22:00:00,22250000.0,-0.87,0.76,723.23
2049-08-16 22:30:00,22200000.0,-0.94,0.76,723.31
2049-08-16 23:00:00,22.17,-0.98,0.75,722.89
2049-08-16 23:30:00,22.15,-1.0,0.78,724.33
2049-08-17 00:00:00,22.15,-1.0,0.77,723.86
2049-08-17 00:30:00,22150000.0,-0.98,0.75,722920000.0
2049-08-17 01:00:00,22.17,-0.94,0.77,723830000.0
2049-08-17 01:30:00,22210000.0,-0.87,0.77,723.76
2049-08-17 02:00:00,22.26,-0.77,0.73,721.8
2049-08-17 02:30:00,22.33,-650000.0,0.73,721.68
2049-08-17 03:00:00,22.42,-0.51,0.81,725.3
2049-08-17 03:30:00,22.51,-0.36,0.82,725.63
2049-08-17 04:00:00,22.62,-0.21,0.73,721.21
2049-08-17 04:30:00,22.74,-0.05,0.81,724.78
2049-08-17 05:00:00,22.86,0.1,0.73,720.82
2049-08-17 05:30:00,22.98,0.25,0.7,719.21
2049-08-17 06:00:00,23.11,0.39,0.71,719.47
2049-08-17 06:30:00,23.24,510000.0,0.83,724.9
2049-08-17 07:00:00,23.36,0.62,0.73,720000000.0
2049-08-17 07:30:00,23.48,0.71,0.72,719.34
2049-08-17 08:00:00,23590000.0,0.79,0.67,716.8
2049-08-17 08:30:00,23.69,0.85,,719.46
2049-08-17 09:00:00,23.78,0.9,0.78,721.67
2049-08-17 09:30:00,23.86,,0.78,721.54
2049-08-17 10:00:00,23.92,960000.0,0.79,721.91
2049-08-17 10:30:00,23.97,0.98,0.75,719.95
2049-08-17 11:00:00,24.0,0.99,0.69,717.08
2049-08-17 11:30:00,24.01,1.0,0.73,718.94
2049-08-17 12:00:00,24000000.0,1.0,790000.0,721.78
2049-08-17 12:30:00,23.98,0.99,0.73,718.99
2049-08-17 13:00:00,23.94,0.98,0.76,720.47
2049-08-17 13:30:00,23.88,0.96,0.77,721.04
2049-08-17 14:00:00,23.81,0.94,,719.74
2049-08-17 14:30:00,23.72,0.9,0.71,718.47
2049-08-17 15:00:00,23.62,0.85,0.75,
2049-08-17 15:30:00,23.5,0.79,0.75,720720000.0
2049-08-17 16:00:00,,710000.0,0.73,719.97
2049-08-17 16:30:00,23.25,0.62,,720.65
2049-08-17 17:00:00,23.11,0.51,0.76,721820000.0
2049-08-17 17:30:00,22.97,380000.0,0.74,721.11
2049-08-17 18:00:00,22.83,0.25,0.7,719.46
2049-08-17 18:30:00,22.7,0.1,0.76,722.49
2049-08-17 19:00:00,22.56,-0.06,750000.0,722250000.0
2049-08-17 19:30:00,22.43,-0.21,0.74,721.99
2049-08-17 20:00:00,22.32,-0.37,0.72,721.23
2049-08-17 20:30:00,,-0.51,0.78,724.23
2049-08-17 21:00:00,22.11,-0.65,0.72,
2049-08-17 21:30:00,22030000.0,-0.77,0.8,725.47
2049-08-17 22:00:00,21.96,-0.87,0.78,
2049-08-17 22:30:00,21.91,-0.94,0.78,724.72
2049-08-17 23:00:00,21.88,-0.98,760000.0,723.83
2049-08-17 23:30:00,21.87,-1.0,0.73,722440000.0
2049-08-18 00:00:00,21860000.0,-1000000.0,730000.0,722450000.0
2049-08-18 00:30:00,21.86,-0.98,0.8,725.75
2049-08-18 01:00:00,21.88,-940000.0,0.79,725240000.0
2049-08-18 01:30:00,,-870000.0,0.7,720.94
2049-08-18 02:00:00,21.98,-0.77,0.73,722260000.0
2049-08-18 02:30:00,22.05,-650000.0,0.75,723.08
2049-08-18 03:00:00,22130000.0,-0.52,,723420000.0
2049-08-18 03:30:00,22.23,-0.37,0.71,720.91
2049-08-18 04:00:00,22.33,-210000.0,0.73,721.68
2049-08-18 04:30:00,22.45,-60000.0,0.78,723.84
2049-08-18 05:00:00,,0.1,790000.0,
2049-08-18 05:30:00,22.69,0.24,700000.0,719680000.0
2049-08-18 06:00:00,22.82,0.38,0.8,724.18
2049-08-18 06:30:00,22.95,0.5,720000.0,720.2
2049-08-18 07:00:00,23.07,0.61,0.72,720.01
2049-08-18 07:30:00,23.19,0.71,720000.0,719.81
2049-08-18 08:00:00,23.3,780000.0,0.82,724.34
2049-08-18 08:30:00,23.4,0.85,0.72,719.47
2049-08-18 09:00:00,23.49,,0.71,718.85
2049-08-18 09:30:00,23570000.0,0.94,0.73,719.66
2049-08-18 10:00:00,23.63,0.96,0.72,719.09
2049-08-18 10:30:00,23.68,0.98,0.78,721.83
2049-08-18 11:00:00,23.71,0.99,0.78,721.78
2049-08-18 11:30:00,23.72,1.0,0.78,721.77
2049-08-18 12:00:00,23.71,1.0,760000.0,720.84
2049-08-18 12:30:00,23.69,0.99,0.76,720.88
2049-08-18 13:00:00,,0.98,0.75,720.47
2049-08-18 13:30:00,23.59,960000.0,0.72,719.16
2049-08-18 14:00:00,23.52,0.93,0.72,719.27
2049-08-18 14:30:00,23.43,,0.78,722.24
2049-08-18 15:00:00,23.32,0.85,,720070000.0
2049-08-18 15:30:00,23.21,0.78,0.82,724.48
2049-08-18 16:00:00,23.09,0.7,730000.0,720.44
2049-08-18 16:30:00,22960000.0,0.61,0.74,721.13
2049-08-18 17:00:00,22820000.0,0.5,0.75,721.83
2049-08-18 17:30:00,22.68,0.38,,725.82
2049-08-18 18:00:00,22.54,0.24,0.74,721.81
2049-08-18 18:30:00,22.4,0.09,0.77,723.45
2049-08-18 19:00:00,22.27,-0.06,0.73,721.78
2049-08-18 19:30:00,22.14,-0.22,0.78,724.35
2049-08-18 20:00:00,22.02,-0.37,,720.78
2049-08-18 20:30:00,21.92,-0.52,0.68,720.0
2049-08-18 21:00:00,21.82,-0.65,0.72,722.05
2049-08-18 21:30:00,,-0.77,0.71,721.71
2049-08-18 22:00:00,21.67,-0.87,710000.0,721.82
2049-08-18 22:30:00,21.62,-0.94,0.71,721.9
2049-08-18 23:00:00,21.59,-0.98,0.66,719.6
2049-08-18 23:30:00,21570000.0,-1.0,0.72,722.45
2049-08-19 00:00:00,21.57,-1.0,0.81,726.69
2049-08-19 00:30:00,21.57,-0.99,0.78,725.28
2049-08-19 01:00:00,21.59,-940000.0,0.76,724.3
2049-08-19 01:30:00,21.63,-870000.0,0.78,725.18
2049-08-19 02:00:00,21.68,-0.77,0.75,723690000.0
2049-08-19 02:30:00,21.75,-0.65,0.78,724980000.0
2049-08-19 03:00:00,21.84,-520000.0,760000.0,723.9
2049-08-19 03:30:00,21.93,-0.37,0.84,727.51
2049-08-19 04:00:00,22.04,-0.22,0.74,722.63
2049-08-19 04:30:00,22.15,-0.06,0.75,722920000.0
2049-08-19 05:00:00,22.27,0.09,0.74,722.25
2049-08-19 05:30:00,22.4,0.24,0.75,722.51
2049-08-19 06:00:00,22.53,0.37,0.74,721830000.0
2049-08-19 06:30:00,22.65,0.5,720000.0,720.69
2049-08-19 07:00:00,22.78,0.61,0.74,721.42
2049-08-19 07:30:00,22.9,0.7,0.77,722.64
2049-08-19 08:00:00,23.01,0.78,,
2049-08-19 08:30:00,23.11,0.84,0.72,719.94
2049-08-19 09:00:00,23.2,0.89,0.81,724.03
2049-08-19 09:30:00,23.28,0.93,0.77,722.02
2049-08-19 10:00:00,23.34,960000.0,0.73,720.04
2049-08-19 10:30:00,23.38,0.98,0.75,720.91
2049-08-19 11:00:00,23.41,0.99,810000.0,723.69
2049-08-19 11:30:00,23420000.0,1.0,0.8,723.2
2049-08-19 12:00:00,23.42,1.0,0.69,718020000.0
2049-08-19 12:30:00,23.39,0.99,710000.0,719.01
2049-08-19 13:00:00,23.35,0.98,0.72,
2049-08-19 13:30:00,23290000.0,0.96,0.68,717.76
2049-08-19 14:00:00,23.22,0.93,0.68,717.88
2049-08-19 14:30:00,23.13,0.89,0.69,718.5
2049-08-19 15:00:00,23.03,0.84,0.72,720.07
2049-08-19 15:30:00,22.91,0.78,780000.0,723090000.0
2049-08-19 16:00:00,22.79,0.7,0.76,722.35
2049-08-19 16:30:00,22660000.0,0.6,0.75,722.09
2049-08-19 17:00:00,,490000.0,0.79,724.2
2049-08-19 17:30:00,22.39,370000.0,0.78,723.94
2049-08-19 18:00:00,22250000.0,0.23,0.76,723230000.0
2049-08-19 18:30:00,22.11,0.09,0.72,721.57
2049-08-19 19:00:00,21.97,-0.07,,721.33
2049-08-19 19:30:00,21.85,-0.22,0.76,723.88
2049-08-19 20:00:00,21.73,-0.38,0.7,721.25
2049-08-19 20:30:00,21.62,-0.52,0.62,717.67
2049-08-19 21:00:00,21.52,-0.66,0.8,726.3
2049-08-19 21:30:00,,-0.77,0.75,724.08
2049-08-19 22:00:00,21.37,-870000.0,0.7,721.84
2049-08-19 22:30:00,21.32,,0.8,726.63
2049-08-19 23:00:00,21.29,-0.99,0.7,721.97
2049-08-19 23:30:00,21.28,-1.0,0.72,722930000.0
2049-08-20 00:00:00,21.27,-1.0,730000.0,723.42
2049-08-20 00:30:00,21.27,-0.99,0.75,724.36
2049-08-20 01:00:00,21.29,-0.94,740000.0,723.85
2049-08-20 01:30:00,21.33,-0.87,0.67,720490000.0
2049-08-20 02:00:00,21390000.0,-0.77,0.7,721.81
2049-08-20 02:30:00,21450000.0,-0.66,0.72,722.65
2049-08-20 03:00:00,,-0.52,0.8,726.27
2049-08-20 03:30:00,21.63,-380000.0,0.75,723.77
2049-08-20 04:00:00,,-0.22,0.7,721.24
2049-08-20 04:30:00,21850000.0,-70000.0,730000.0,722.47
2049-08-20 05:00:00,21980000.0,0.08,0.78,724.61
2049-08-20 05:30:00,22.1,0.23,710000.0,721.12
2049-08-20 06:00:00,22.23,370000.0,710000.0,720.91
2049-08-20 06:30:00,22.36,0.49,0.73,721.64
2049-08-20 07:00:00,22.48,0.6,760000.0,722.85
2049-08-20 07:30:00,22.6,0.7,0.73,721.24
2049-08-20 08:00:00,22.71,0.77,0.76,722.48
2049-08-20 08:30:00,22.81,0.84,0.72,720.43
2049-08-20 09:00:00,22.9,0.89,0.86,726.87
2049-08-20 09:30:00,22.98,0.93,0.77,722.51
2049-08-20 10:00:00,23.04,0.96,800000.0,723.82
2049-08-20 10:30:00,23.08,0.98,0.74,720.93
2049-08-20 11:00:00,23.11,0.99,0.73,720.41
2049-08-20 11:30:00,23.12,1.0,,721.81
2049-08-20 12:00:00,23.12,1.0,0.65,716.63
2049-08-20 12:30:00,23.09,0.99,770000.0,722.33
2049-08-20 13:00:00,23.05,980000.0,0.81,724.27
2049-08-20 13:30:00,22.99,960000.0,0.78,722.96
2049-08-20 14:00:00,22.92,0.93,0.74,721.19
2049-08-20 14:30:00,22.83,0.89,0.74,721.34
2049-08-20 15:00:00,22.73,0.84,0.74,721.5
2049-08-20 15:30:00,22.61,770000.0,,722.64
2049-08-20 16:00:00,22.49,0.69,0.72,720.95
2049-08-20 16:30:00,22.36,0.6,0.75,722.58
2049-08-20 17:00:00,22.22,0.49,0.74,722.33
2049-08-20 17:30:00,22.08,0.36,0.71,721150000.0
2049-08-20 18:00:00,21.94,230000.0,0.71,721.38
2049-08-20 18:30:00,21.81,80000.0,0.78,724.89
2049-08-20 19:00:00,21.67,-0.07,0.73,722.76
2049-08-20 19:30:00,21.54,-0.23,0.71,722.03
2049-08-20 20:00:00,21.43,,0.8,726.45
2049-08-20 20:30:00,21.32,-0.52,0.77,
2049-08-20 21:00:00,21.22,-0.66,0.78,725.85
2049-08-20 21:30:00,21140000.0,-0.77,780000.0,725.98
2049-08-20 22:00:00,21.07,-0.87,,723.27
