date,temperature,pressure,humidity,sunshine
2022-07-29 06:00:00,17.266666666666666,754.8,61.0,16.49
2022-07-29 06:30:00,17.26829268292683,754.8,61.0,16.49
2022-07-29 07:00:00,16.8,754.7,61.0,16.49
2022-07-29 07:30:00,17.0,754.7,61.0,16.49
2022-07-29 08:00:00,17.1,754.7,60.89247311827957,16.49
2022-07-29 08:30:00,17.2,754.6,60.88297872340426,16.49
2022-07-29 09:00:00,17.30722891566265,754.6,60.873684210526314,16.49
2022-07-29 09:30:00,17.31666666666667,754.6,61.0,16.49
2022-07-29 10:00:00,17.327058823529413,754.5,61.0,16.49
2022-07-29 10:30:00,17.7,754.5,61.0,16.49
2022-07-29 11:00:00,17.8,754.5,61.0,16.49
2022-07-29 11:30:00,18.1,754.4,60.0,16.49
2022-07-29 12:00:00,18.0,754.4,60.0,16.49
2022-07-29 12:30:00,18.2,754.3,60.0,16.49
2022-07-29 13:00:00,18.2,754.3,60.0,16.49
2022-07-29 13:30:00,18.4,754.3,60.0,16.49
2022-07-29 14:00:00,18.4,754.3,60.822916666666664,16.49
2022-07-29 14:30:00,18.5,754.3,60.0,16.49
2022-07-29 15:00:00,18.6,754.2,60.0,16.49
2022-07-29 15:30:00,18.6,754.2,60.0,16.49
2022-07-29 16:00:00,18.5,754.3,60.0,16.49
2022-07-29 16:30:00,18.6,754.2,60.0,16.49
2022-07-29 17:00:00,18.4,754.3,60.0,16.49
2022-07-29 17:30:00,18.3,754.3,60.0,16.49
2022-07-29 18:00:00,18.4,754.3,60.0,16.49
2022-07-29 18:30:00,18.2,754.3,60.0,16.49
2022-07-29 19:00:00,18.1,754.4,60.0,16.49
2022-07-29 19:30:00,17.9,754.4,60.0,16.49
2022-07-29 20:00:00,17.9,754.4,60.0,16.49
2022-07-29 20:30:00,17.7,754.5,61.0,16.49
2022-07-29 21:00:00,17.6,754.5,61.0,16.49
2022-07-29 21:30:00,17.5,754.5,61.0,16.49
2022-07-29 22:00:00,17.4,754.6,61.0,16.49
2022-07-29 22:30:00,17.1,754.7,61.0,16.49
2022-07-29 23:00:00,17.2,754.6,60.851063829787236,16.49
2022-07-29 23:30:00,16.9,754.7,60.85263157894737,16.49
2022-07-30 00:00:00,16.7,754.8,61.0,16.49
2022-07-30 00:30:00,16.7,754.8,61.0,16.44
2022-07-30 01:00:00,16.5,754.8,61.0,16.44
2022-07-30 01:30:00,16.4,754.8,61.0,16.44
2022-07-30 02:00:00,16.1,754.9,62.0,16.44
2022-07-30 02:30:00,16.0,755.0,62.0,16.44
2022-07-30 03:00:00,15.9,755.0,62.0,16.44
2022-07-30 03:30:00,15.9,755.0,62.0,16.44
2022-07-30 04:00:00,15.9,755.0,62.0,16.44
2022-07-30 04:30:00,15.9,755.0,62.0,16.44
2022-07-30 05:00:00,16.0,755.0,62.0,16.44
2022-07-30 05:30:00,16.0,755.0,62.0,16.44
2022-07-30 06:00:00,16.2,754.9,61.0,16.44
2022-07-30 06:30:00,17.41279069767442,754.9,61.0,16.44
2022-07-30 07:00:00,17.412643678160922,754.9,61.0,16.44
2022-07-30 07:30:00,17.414772727272727,754.9,61.0,16.44
2022-07-30 08:00:00,16.5,754.8,61.0,16.44
2022-07-30 08:30:00,17.4314606741573,754.8,61.0,16.44
2022-07-30 09:00:00,17.4314606741573,754.8,61.0,16.44
2022-07-30 09:30:00,17.4314606741573,754.7,61.0,16.44
2022-07-30 10:00:00,17.439999999999998,754.7,61.0,16.44
2022-07-30 10:30:00,17.44945054945055,754.7,61.0,16.44
2022-07-30 11:00:00,17.458695652173912,754.6,61.0,16.44
2022-07-30 11:30:00,17.468817204301075,754.6,61.0,16.44
2022-07-30 12:00:00,17.4,754.6,61.0,16.44
2022-07-30 12:30:00,17.6,754.5,61.0,16.44
2022-07-30 13:00:00,17.6,754.5,61.0,16.44
2022-07-30 13:30:00,17.7,754.5,61.0,16.44
2022-07-30 14:00:00,17.8,754.5,61.0,16.44
2022-07-30 14:30:00,17.528723404255317,754.5,61.0,16.44
2022-07-30 15:00:00,17.538947368421052,754.4,60.0,16.44
2022-07-30 15:30:00,17.8,754.5,61.0,16.44
2022-07-30 16:00:00,17.8,754.5,61.0,16.44
2022-07-30 16:30:00,17.8,754.5,61.0,16.44
2022-07-30 17:00:00,17.7,754.5,61.0,16.44
2022-07-30 17:30:00,17.8,754.5,61.0,16.44
2022-07-30 18:00:00,17.7,754.5,61.0,16.44
2022-07-30 18:30:00,17.7,754.5,61.0,16.44
2022-07-30 19:00:00,17.5,754.5,61.0,16.44
2022-07-30 19:30:00,17.5,754.5,61.0,16.44
2022-07-30 20:00:00,17.56458333333333,754.6,61.0,16.44
2022-07-30 20:30:00,17.1,754.7,61.0,16.44
2022-07-30 21:00:00,17.1,754.7,61.0,16.44
2022-07-30 21:30:00,16.9,754.7,61.0,16.44
2022-07-30 22:00:00,16.7,754.8,61.0,16.44
2022-07-30 22:30:00,16.5,754.8,61.0,16.44
2022-07-30 23:00:00,16.5,754.8,61.0,16.44
2022-07-30 23:30:00,16.5,754.8,61.0,16.44
2022-07-31 00:00:00,16.6,754.8,61.0,16.44
2022-07-31 00:30:00,17.551546391752577,754.8,61.0,16.38
2022-07-31 01:00:00,17.53469387755102,754.7,61.0,16.38
2022-07-31 01:30:00,16.8,754.7,61.0,16.38
2022-07-31 02:00:00,16.9,754.7,61.0,16.38
2022-07-31 02:30:00,16.7,754.8,61.0,16.38
2022-07-31 03:00:00,16.7,754.8,61.0,16.38
2022-07-31 03:30:00,16.7,754.8,61.0,16.38
2022-07-31 04:00:00,16.8,754.7,61.0,16.38
2022-07-31 04:30:00,16.7,754.8,60.75,16.38
2022-07-31 05:00:00,16.8,754.7,60.753846153846155,16.38
2022-07-31 05:30:00,16.9,754.7,61.0,16.38
2022-07-31 06:00:00,16.9,754.7,61.0,16.38
2022-07-31 06:30:00,16.8,754.7,61.0,16.38
2022-07-31 07:00:00,17.1,754.7,61.0,16.38
2022-07-31 07:30:00,17.2,754.6,61.0,16.38
2022-07-31 08:00:00,17.3,754.6,61.0,16.38
2022-07-31 08:30:00,17.4,754.6,61.0,16.38
2022-07-31 09:00:00,17.6,754.5,61.0,16.38
2022-07-31 09:30:00,17.5,754.5,61.0,16.38
2022-07-31 10:00:00,17.7,754.5,61.0,16.38
2022-07-31 10:30:00,17.9,754.4,60.0,16.38
2022-07-31 11:00:00,17.9,754.4,60.0,16.38
2022-07-31 11:30:00,18.1,754.4,60.0,16.38
2022-07-31 12:00:00,18.2,754.3,60.0,16.38
2022-07-31 12:30:00,18.3,754.3,60.0,16.38
2022-07-31 13:00:00,18.4,754.3,60.0,16.38
2022-07-31 13:30:00,18.5,754.3,60.0,16.38
2022-07-31 14:00:00,18.6,754.2,60.0,16.38
2022-07-31 14:30:00,18.6,754.2,60.0,16.38
2022-07-31 15:00:00,18.6,754.2,60.0,16.38
2022-07-31 15:30:00,18.6,754.2,60.0,16.38
2022-07-31 16:00:00,18.7,754.2,60.0,16.38
2022-07-31 16:30:00,18.6,754.2,60.0,16.38
2022-07-31 17:00:00,18.6,754.2,60.0,16.38
2022-07-31 17:30:00,18.5,754.3,60.0,16.38
2022-07-31 18:00:00,18.5,754.3,60.0,16.38
2022-07-31 18:30:00,18.3,754.3,60.0,16.38
2022-07-31 19:00:00,18.3,754.3,60.0,16.38
2022-07-31 19:30:00,18.2,754.3,60.0,16.38
2022-07-31 20:00:00,18.1,754.4,60.0,16.38
2022-07-31 20:30:00,17.9,754.4,60.0,16.38
2022-07-31 21:00:00,17.7,754.5,61.0,16.38
2022-07-31 21:30:00,17.7,754.5,61.016129032258064,16.38
2022-07-31 22:00:00,17.4,754.6,61.01587301587302,16.38
2022-07-31 22:30:00,17.3,754.6,61.015625,16.38
2022-07-31 23:00:00,17.3,754.6,61.0,16.38
2022-07-31 23:30:00,17.2,754.6,61.0,16.38
2022-08-01 00:00:00,17.1,754.7,61.0,16.38
2022-08-01 00:30:00,17.0,754.7,61.0,16.33
2022-08-01 01:00:00,17.0,754.7,61.0,16.33
2022-08-01 01:30:00,16.8,754.7,61.0,16.33
2022-08-01 02:00:00,16.8,754.7,61.0,16.33
2022-08-01 02:30:00,16.6,754.8,61.0,16.33
2022-08-01 03:00:00,16.6,754.8,61.140625,16.33
2022-08-01 03:30:00,16.6,754.8,61.15384615384615,16.33
2022-08-01 04:00:00,16.6,754.8,61.166666666666664,16.33
2022-08-01 04:30:00,16.7,754.8,61.17910447761194,16.33
2022-08-01 05:00:00,16.7,754.8,61.19117647058823,16.33
2022-08-01 05:30:00,16.7,754.8,61.20289855072464,16.33
2022-08-01 06:00:00,16.7,754.8,61.2,16.33
2022-08-01 06:30:00,16.9,754.7,61.19718309859155,16.33
2022-08-01 07:00:00,16.9,754.7,61.19444444444444,16.33
2022-08-01 07:30:00,17.1,754.7,61.19178082191781,16.33
2022-08-01 08:00:00,17.2,754.6,61.189189189189186,16.33
2022-08-01 08:30:00,17.2,754.6,61.18666666666667,16.33
2022-08-01 09:00:00,17.4,754.6,61.18421052631579,16.33
2022-08-01 09:30:00,17.6,754.5,61.18181818181818,16.33
2022-08-01 10:00:00,17.6,754.5,61.17948717948718,16.33
2022-08-01 10:30:00,17.8,754.5,61.177215189873415,16.33
2022-08-01 11:00:00,17.043678160919537,754.4,61.175,16.33
2022-08-01 11:30:00,17.04659090909091,754.4,61.17283950617284,16.33
2022-08-01 12:00:00,18.2,754.3,61.170731707317074,16.33
2022-08-01 12:30:00,18.3,754.3,61.16867469879518,16.33
2022-08-01 13:00:00,18.3,754.3,61.166666666666664,16.33
2022-08-01 13:30:00,18.4,754.3,61.166666666666664,16.33
2022-08-01 14:00:00,18.5,754.3,61.16470588235294,16.33
2022-08-01 14:30:00,18.5,754.3,61.16279069767442,16.33
2022-08-01 15:00:00,18.5,754.3,61.160919540229884,16.33
2022-08-01 15:30:00,18.6,754.2,61.15909090909091,16.33
2022-08-01 16:00:00,18.6,754.2,61.157303370786515,16.33
2022-08-01 16:30:00,18.5,754.3,61.15555555555556,16.33
2022-08-01 17:00:00,18.5,754.3,61.15384615384615,16.33
2022-08-01 17:30:00,18.5,754.3,61.15217391304348,16.33
2022-08-01 18:00:00,18.3,754.3,61.15217391304348,16.33
2022-08-01 18:30:00,18.2,754.3,61.1505376344086,16.33
2022-08-01 19:00:00,18.2,754.3,60.0,16.33
2022-08-01 19:30:00,18.0,754.4,60.0,16.33
2022-08-01 20:00:00,17.9,754.4,60.0,16.33
2022-08-01 20:30:00,17.8,754.5,61.0,16.33
2022-08-01 21:00:00,17.6,754.5,61.0,16.33
2022-08-01 21:30:00,17.5,754.5,61.0,16.33
2022-08-01 22:00:00,17.3,754.6,61.0,16.33
2022-08-01 22:30:00,17.3,754.6,61.0,16.33
2022-08-01 23:00:00,17.2,754.6,61.0,16.33
2022-08-01 23:30:00,17.0,754.7,61.0,16.33
2022-08-02 00:00:00,16.8,754.7,61.0,16.33
2022-08-02 00:30:00,16.6,754.8,61.0,16.27
2022-08-02 01:00:00,16.6,754.8,61.0,16.27
2022-08-02 01:30:00,16.5,754.8,61.0,16.27
2022-08-02 02:00:00,16.1,754.9,62.0,16.27
2022-08-02 02:30:00,16.1,754.9,62.0,16.27
2022-08-02 03:00:00,15.9,755.0,62.0,16.27
2022-08-02 03:30:00,16.0,755.0,62.0,16.27
2022-08-02 04:00:00,16.0,755.0,62.0,16.27
2022-08-02 04:30:00,16.1,754.9,62.0,16.27
2022-08-02 05:00:00,15.9,755.0,62.0,16.27
2022-08-02 05:30:00,16.0,755.0,62.0,16.27
2022-08-02 06:00:00,16.2,754.9,61.0,16.27
2022-08-02 06:30:00,16.661627906976744,754.9,61.0,16.27
2022-08-02 07:00:00,16.65977011494253,754.9,61.0,16.27
2022-08-02 07:30:00,16.65977011494253,754.8,61.0,16.27
2022-08-02 08:00:00,16.5,754.8,61.0,16.27
2022-08-02 08:30:00,16.7,754.8,61.0,16.27
2022-08-02 09:00:00,16.8,754.7,61.0,16.27
2022-08-02 09:30:00,16.9,754.7,61.0,16.27
2022-08-02 10:00:00,17.0,754.7,61.0,16.27
2022-08-02 10:30:00,17.2,754.6,61.0,16.27
2022-08-02 11:00:00,17.3,754.6,61.0,16.27
2022-08-02 11:30:00,17.4,754.6,61.0,16.27
2022-08-02 12:00:00,17.5,754.5,61.0,16.27
2022-08-02 12:30:00,17.7,754.5,61.0,16.27
2022-08-02 13:00:00,17.7,754.5,61.0,16.27
2022-08-02 13:30:00,17.7,754.5,61.0,16.27
2022-08-02 14:00:00,17.9,754.4,60.0,16.27
2022-08-02 14:30:00,16.68390804597701,754.5,61.0,16.27
2022-08-02 15:00:00,16.694318181818183,754.4,60.0,16.27
2022-08-02 15:30:00,16.705617977528092,754.4,60.0,16.27
2022-08-02 16:00:00,17.8,754.5,61.0,16.27
2022-08-02 16:30:00,17.8,754.5,61.0,16.27
2022-08-02 17:00:00,17.9,754.4,60.0,16.27
2022-08-02 17:30:00,17.7,754.5,61.0,16.27
2022-08-02 18:00:00,17.7,754.5,61.32941176470588,16.27
2022-08-02 18:30:00,17.7,754.5,61.0,16.27
2022-08-02 19:00:00,17.6,754.5,61.0,16.27
2022-08-02 19:30:00,17.3,754.6,61.0,16.27
2022-08-02 20:00:00,17.3,754.6,61.0,16.27
2022-08-02 20:30:00,16.641111111111115,754.6,61.0,16.27
2022-08-02 21:00:00,16.63736263736264,754.7,61.0,16.27
2022-08-02 21:30:00,16.8,754.7,61.0,16.27
2022-08-02 22:00:00,16.625,754.7,61.34117647058824,16.27
2022-08-02 22:30:00,16.6,754.8,61.348837209302324,16.27
2022-08-02 23:00:00,16.5,754.8,61.35632183908046,16.27
2022-08-02 23:30:00,16.60322580645161,754.8,61.0,16.27
2022-08-03 00:00:00,16.2,754.9,61.0,16.27
2022-08-03 00:30:00,16.2,754.9,61.0,16.21
2022-08-03 01:00:00,16.1,754.9,62.0,16.21
2022-08-03 01:30:00,16.572340425531916,755.0,61.39080459770115,16.21
2022-08-03 02:00:00,15.8,755.0,62.0,16.21
2022-08-03 02:30:00,15.8,755.0,62.0,16.21
2022-08-03 03:00:00,15.8,755.0,62.0,16.21
2022-08-03 03:30:00,15.6,755.1,62.0,16.21
2022-08-03 04:00:00,15.7,755.0,62.0,16.21
2022-08-03 04:30:00,15.7,755.0,62.0,16.21
2022-08-03 05:00:00,15.7,755.0,62.0,16.21
2022-08-03 05:30:00,15.6,755.1,62.0,16.21
2022-08-03 06:00:00,15.8,755.0,62.0,16.21
2022-08-03 06:30:00,15.9,755.0,62.0,16.21
2022-08-03 07:00:00,16.0,755.0,62.0,16.21
2022-08-03 07:30:00,16.1,754.9,62.0,16.21
2022-08-03 08:00:00,16.2,754.9,61.0,16.21
2022-08-03 08:30:00,16.2,754.9,61.0,16.21
2022-08-03 09:00:00,16.3,754.9,61.0,16.21
2022-08-03 09:30:00,16.6,754.8,61.0,16.21
2022-08-03 10:00:00,16.7,754.8,61.0,16.21
2022-08-03 10:30:00,16.9,754.7,61.0,16.21
2022-08-03 11:00:00,16.9,754.7,61.0,16.21
2022-08-03 11:30:00,17.1,754.7,61.0,16.21
2022-08-03 12:00:00,17.1,754.7,61.0,16.21
2022-08-03 12:30:00,17.3,754.6,61.0,16.21
2022-08-03 13:00:00,16.60674157303371,754.6,61.0,16.21
2022-08-03 13:30:00,17.3,754.6,61.0,16.21
2022-08-03 14:00:00,17.5,754.5,61.0,16.21
2022-08-03 14:30:00,17.5,754.5,61.0,16.21
2022-08-03 15:00:00,17.7,754.5,61.0,16.21
2022-08-03 15:30:00,17.6,754.5,61.35227272727273,16.21
2022-08-03 16:00:00,17.5,754.5,61.0,16.21
2022-08-03 16:30:00,17.5,754.5,61.0,16.21
2022-08-03 17:00:00,17.5,754.5,61.0,16.21
2022-08-03 17:30:00,17.4,754.6,61.0,16.21
2022-08-03 18:00:00,17.4,754.6,61.0,16.21
2022-08-03 18:30:00,17.3,754.6,61.0,16.21
2022-08-03 19:00:00,17.1,754.7,61.0,16.21
2022-08-03 19:30:00,16.562222222222225,754.7,61.0,16.21
2022-08-03 20:00:00,16.55934065934066,754.7,61.348314606741575,16.21
2022-08-03 20:30:00,16.555434782608696,754.7,61.0,16.21
2022-08-03 21:00:00,16.6,754.8,61.0,16.21
2022-08-03 21:30:00,16.5,754.8,61.0,16.21
2022-08-03 22:00:00,16.5,754.8,61.0,16.21
2022-08-03 22:30:00,16.2,754.9,61.0,16.21
2022-08-03 23:00:00,16.1,754.9,61.4,16.21
2022-08-03 23:30:00,16.1,754.9,61.40659340659341,16.21
2022-08-04 00:00:00,16.1,754.9,62.0,16.21
2022-08-04 00:30:00,16.2,754.9,61.0,16.15
2022-08-04 01:00:00,16.0,755.0,62.0,16.15
2022-08-04 01:30:00,15.9,755.0,62.0,16.15
2022-08-04 02:00:00,15.9,755.0,62.0,16.15
2022-08-04 02:30:00,15.8,755.0,62.0,16.15
2022-08-04 03:00:00,15.8,755.0,62.0,16.15
2022-08-04 03:30:00,15.8,755.0,62.0,16.15
2022-08-04 04:00:00,15.8,755.0,62.0,16.15
2022-08-04 04:30:00,15.7,755.0,62.0,16.15
2022-08-04 05:00:00,15.7,755.0,62.0,16.15
2022-08-04 05:30:00,15.8,755.0,62.0,16.15
2022-08-04 06:00:00,15.9,755.0,62.0,16.15
2022-08-04 06:30:00,16.0,755.0,62.0,16.15
2022-08-04 07:00:00,16.1,754.9,62.0,16.15
2022-08-04 07:30:00,16.1,754.9,62.0,16.15
2022-08-04 08:00:00,16.3,754.9,61.0,16.15
2022-08-04 08:30:00,16.4,754.8,61.0,16.15
2022-08-04 09:00:00,16.5,754.8,61.0,16.15
2022-08-04 09:30:00,16.548387096774192,754.7,61.0,16.15
2022-08-04 10:00:00,16.55531914893617,754.7,61.0,16.15
2022-08-04 10:30:00,17.0,754.7,61.0,16.15
2022-08-04 11:00:00,16.9,754.7,61.0,16.15
2022-08-04 11:30:00,17.1,754.7,61.0,16.15
2022-08-04 12:00:00,17.3,754.6,61.0,16.15
2022-08-04 12:30:00,17.3,754.6,61.37362637362637,16.15
2022-08-04 13:00:00,17.4,754.6,61.369565217391305,16.15
2022-08-04 13:30:00,17.5,754.5,61.365591397849464,16.15
2022-08-04 14:00:00,17.6,754.5,61.0,16.15
2022-08-04 14:30:00,17.6,754.5,61.0,16.15
2022-08-04 15:00:00,17.7,754.5,61.0,16.15
2022-08-04 15:30:00,17.8,754.5,61.0,16.15
2022-08-04 16:00:00,17.6,754.5,61.0,16.15
2022-08-04 16:30:00,17.6,754.5,61.0,16.15
2022-08-04 17:00:00,17.6,754.5,61.0,16.15
2022-08-04 17:30:00,17.7,754.5,61.0,16.15
2022-08-04 18:00:00,17.6,754.5,61.0,16.15
2022-08-04 18:30:00,17.4,754.6,61.361702127659576,16.15
2022-08-04 19:00:00,17.4,754.6,61.357894736842105,16.15
2022-08-04 19:30:00,17.2,754.6,61.354166666666664,16.15
2022-08-04 20:00:00,17.1,754.7,61.350515463917525,16.15
2022-08-04 20:30:00,16.9,754.7,61.3469387755102,16.15
2022-08-04 21:00:00,16.7,754.8,61.0,16.15
2022-08-04 21:30:00,16.6,754.8,61.0,16.15
2022-08-04 22:00:00,16.4,754.8,61.0,16.15
2022-08-04 22:30:00,16.4,754.8,61.0,16.15
2022-08-04 23:00:00,16.3,754.9,61.0,16.15
2022-08-04 23:30:00,16.2,754.9,61.0,16.15
2022-08-05 00:00:00,16.1,754.9,62.0,16.15
2022-08-05 00:30:00,16.0,755.0,62.0,16.09
2022-08-05 01:00:00,15.9,755.0,62.0,16.09
2022-08-05 01:30:00,15.8,755.0,62.0,16.09
2022-08-05 02:00:00,15.6,755.1,62.0,16.09
2022-08-05 02:30:00,15.6,755.1,62.0,16.09
2022-08-05 03:00:00,15.5,755.1,61.371134020618555,16.09
2022-08-05 03:30:00,15.5,755.1,62.0,16.09
2022-08-05 04:00:00,15.5,755.1,62.0,16.09
2022-08-05 04:30:00,15.6,755.1,62.0,16.09
2022-08-05 05:00:00,15.5,755.1,62.0,16.09
2022-08-05 05:30:00,15.6,755.1,62.0,16.09
2022-08-05 06:00:00,16.520652173913046,755.1,62.0,16.09
2022-08-05 06:30:00,15.7,755.0,62.0,16.09
2022-08-05 07:00:00,15.8,755.0,62.0,16.09
2022-08-05 07:30:00,15.9,755.0,62.0,16.09
2022-08-05 08:00:00,15.9,755.0,62.0,16.09
2022-08-05 08:30:00,16.2,754.9,61.0,16.09
2022-08-05 09:00:00,16.3,754.9,61.0,16.09
2022-08-05 09:30:00,16.3,754.9,61.0,16.09
2022-08-05 10:00:00,16.5,754.8,61.0,16.09
2022-08-05 10:30:00,16.6195652173913,754.8,61.0,16.09
2022-08-05 11:00:00,16.631182795698923,754.8,61.0,16.09
2022-08-05 11:30:00,16.64255319148936,754.7,61.0,16.09
2022-08-05 12:00:00,17.0,754.7,61.0,16.09
2022-08-05 12:30:00,17.2,754.6,61.0,16.09
2022-08-05 13:00:00,17.2,754.6,61.0,16.09
2022-08-05 13:30:00,17.3,754.6,61.0,16.09
2022-08-05 14:00:00,16.681052631578947,754.6,61.0,16.09
2022-08-05 14:30:00,16.692708333333332,754.6,61.0,16.09
2022-08-05 15:00:00,17.5,754.5,61.0,16.09
2022-08-05 15:30:00,17.5,754.5,61.0,16.09
2022-08-05 16:00:00,17.5,754.5,61.0,16.09
2022-08-05 16:30:00,17.5,754.5,61.0,16.09
2022-08-05 17:00:00,17.4,754.6,61.0,16.09
2022-08-05 17:30:00,17.4,754.6,61.0,16.09
2022-08-05 18:00:00,17.1,754.7,61.0,16.09
2022-08-05 18:30:00,17.1,754.7,61.0,16.09
2022-08-05 19:00:00,17.1,754.7,61.0,16.09
2022-08-05 19:30:00,17.0,754.7,61.0,16.09
2022-08-05 20:00:00,16.8,754.7,61.0,16.09
2022-08-05 20:30:00,16.6,754.8,61.0,16.09
2022-08-05 21:00:00,16.5,754.8,61.0,16.09
2022-08-05 21:30:00,16.4,754.8,61.0,16.09
2022-08-05 22:00:00,16.3,754.9,61.0,16.09
2022-08-05 22:30:00,16.2,754.9,61.0,16.09
2022-08-05 23:00:00,16.0,755.0,62.0,16.09
2022-08-05 23:30:00,16.0,755.0,62.0,16.09
2022-08-06 00:00:00,16.1,754.9,62.0,16.09
2022-08-06 00:30:00,16.0,755.0,62.0,16.03
2022-08-06 01:00:00,15.9,755.0,62.0,16.03
2022-08-06 01:30:00,15.9,755.0,62.0,16.03
2022-08-06 02:00:00,15.8,755.0,62.0,16.03
2022-08-06 02:30:00,15.7,755.0,62.0,16.03
2022-08-06 03:00:00,15.6,755.1,62.0,16.03
2022-08-06 03:30:00,15.7,755.0,62.0,16.03
2022-08-06 04:00:00,15.7,755.0,62.0,16.03
2022-08-06 04:30:00,15.5,755.1,62.0,16.03
2022-08-06 05:00:00,15.7,755.0,62.0,16.03
2022-08-06 05:30:00,15.7,755.0,62.0,16.03
2022-08-06 06:00:00,15.8,755.0,62.0,16.03
2022-08-06 06:30:00,15.8,755.0,62.0,16.03
2022-08-06 07:00:00,16.0,755.0,62.0,16.03
2022-08-06 07:30:00,16.1,754.9,62.0,16.03
2022-08-06 08:00:00,16.2,754.9,61.0,16.03
2022-08-06 08:30:00,16.2,754.9,61.0,16.03
2022-08-06 09:00:00,16.3,754.9,61.0,16.03
2022-08-06 09:30:00,16.5,754.8,61.0,16.03
2022-08-06 10:00:00,16.7,754.8,61.0,16.03
2022-08-06 10:30:00,16.7,754.8,61.0,16.03
2022-08-06 11:00:00,17.0,754.7,61.0,16.03
2022-08-06 11:30:00,17.1,754.7,61.20454545454545,16.03
2022-08-06 12:00:00,17.2,754.6,61.0,16.03
2022-08-06 12:30:00,17.2,754.6,61.0,16.03
2022-08-06 13:00:00,16.854347826086958,754.6,61.0,16.03
2022-08-06 13:30:00,16.854347826086958,754.5,61.0,16.03
2022-08-06 14:00:00,17.5,754.5,61.0,16.03
2022-08-06 14:30:00,17.5,754.5,61.0,16.03
2022-08-06 15:00:00,17.6,754.5,61.0,16.03
2022-08-06 15:30:00,17.5,754.5,61.0,16.03
2022-08-06 16:00:00,17.6,754.5,61.0,16.03
2022-08-06 16:30:00,17.5,754.5,61.0,16.03
2022-08-06 17:00:00,17.5,754.5,61.0,16.03
2022-08-06 17:30:00,17.5,754.5,61.0,16.03
2022-08-06 18:00:00,17.4,754.6,61.0,16.03
2022-08-06 18:30:00,17.2,754.6,61.0,16.03
2022-08-06 19:00:00,17.1,754.7,61.0,16.03
2022-08-06 19:30:00,17.1,754.7,61.0,16.03
2022-08-06 20:00:00,16.8,754.7,61.0,16.03
2022-08-06 20:30:00,16.7,754.8,61.0,16.03
2022-08-06 21:00:00,16.6,754.8,61.0,16.03
2022-08-06 21:30:00,16.6,754.8,61.0,16.03
2022-08-06 22:00:00,16.4,754.8,61.0,16.03
2022-08-06 22:30:00,16.2,754.9,61.0,16.03
2022-08-06 23:00:00,16.1,754.9,62.0,16.03
2022-08-06 23:30:00,16.3,754.9,61.0,16.03
2022-08-07 00:00:00,16.2,754.9,61.0,16.03
2022-08-07 00:30:00,16.1,754.9,62.0,15.96
2022-08-07 01:00:00,16.2,754.9,61.0,15.96
2022-08-07 01:30:00,16.1,754.9,62.0,15.96
2022-08-07 02:00:00,16.0,755.0,62.0,15.96
2022-08-07 02:30:00,16.0,755.0,62.0,15.96
2022-08-07 03:00:00,16.750549450549453,755.0,62.0,15.96
2022-08-07 03:30:00,16.0,755.0,61.26136363636363,15.96
2022-08-07 04:00:00,16.0,755.0,61.26966292134831,15.96
2022-08-07 04:30:00,15.9,755.0,62.0,15.96
2022-08-07 05:00:00,16.0,755.0,62.0,15.96
2022-08-07 05:30:00,16.0,755.0,62.0,15.96
2022-08-07 06:00:00,16.1,754.9,62.0,15.96
2022-08-07 06:30:00,16.2,754.9,61.0,15.96
2022-08-07 07:00:00,16.3,754.9,61.0,15.96
2022-08-07 07:30:00,16.4,754.8,61.0,15.96
2022-08-07 08:00:00,16.4,754.8,61.0,15.96
2022-08-07 08:30:00,16.736956521739128,754.8,61.0,15.96
2022-08-07 09:00:00,16.8,754.7,61.0,15.96
2022-08-07 09:30:00,16.9,754.7,61.0,15.96
2022-08-07 10:00:00,17.0,754.7,61.258426966292134,15.96
2022-08-07 10:30:00,17.2,754.6,61.25555555555555,15.96
2022-08-07 11:00:00,17.3,754.6,61.252747252747255,15.96
2022-08-07 11:30:00,17.3,754.6,61.0,15.96
2022-08-07 12:00:00,17.5,754.5,61.0,15.96
2022-08-07 12:30:00,17.7,754.5,61.0,15.96
2022-08-07 13:00:00,17.7,754.5,61.0,15.96
2022-08-07 13:30:00,17.7,754.5,61.25,15.96
2022-08-07 14:00:00,17.8,754.5,61.24731182795699,15.96
2022-08-07 14:30:00,17.7,754.5,61.0,15.96
2022-08-07 15:00:00,17.8,754.5,61.0,15.96
2022-08-07 15:30:00,17.8,754.5,61.0,15.96
2022-08-07 16:00:00,17.9,754.4,60.0,15.96
2022-08-07 16:30:00,17.8,754.5,61.0,15.96
2022-08-07 17:00:00,17.9,754.4,60.0,15.96
2022-08-07 17:30:00,17.7,754.5,61.0,15.96
2022-08-07 18:00:00,17.6,754.5,61.0,15.96
2022-08-07 18:30:00,17.5,754.5,61.0,15.96
2022-08-07 19:00:00,17.4,754.6,61.0,15.96
2022-08-07 19:30:00,17.4,754.6,61.0,15.96
2022-08-07 20:00:00,17.3,754.6,61.0,15.96
2022-08-07 20:30:00,17.0,754.7,61.0,15.96
2022-08-07 21:00:00,16.9,754.7,61.0,15.96
2022-08-07 21:30:00,16.9,754.7,61.0,15.96
2022-08-07 22:00:00,16.7,754.8,61.0,15.96
2022-08-07 22:30:00,16.550000000000004,754.8,61.0,15.96
